assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
219105649,184498,Corrosella pallaryi,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Corrosella,pallaryi,,,,"(Ghamizi, Vala &amp; Bouka, 1997)",Critically Endangered,"B1b(i,ii,iii,iv)c(i,ii)+2b(i,ii,iii,iv)c(i,ii)",3.1,Decreasing,"Global, Mediterranean, Northern Africa & Pan-Africa"
219107577,184707,Corrosella marocana,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Corrosella,marocana,,,,"Pallary, 1921",Critically Endangered,"B1ab(ii,iii)c(ii,iii)+2ab(ii,iii)c(ii,iii)",3.1,Decreasing,"Global, Mediterranean, Northern Africa & Pan-Africa"
219108183,219108170,Mercuria tingitana,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Mercuria,tingitana,,,,"Glöer, Boeters &amp; Walther, 2015",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global & Mediterranean
219108619,219108349,Corrosella mahouchii,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Corrosella,mahouchii,,,,"Boulaassafer, Ghamizi &amp; Delicado, 2021",Critically Endangered,"B1ab(ii,iii)c(ii,iv)+2ab(ii,iii)c(ii,iv)",3.1,Decreasing,Global & Mediterranean
219109141,219108845,Corrosella wakrimi,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Corrosella,wakrimi,,,,"Boulaassafer, Ghamizi &amp; Delicado, 2021",Critically Endangered,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",3.1,Decreasing,Global & Mediterranean
219109170,219109156,Corrosella atlasensis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Corrosella,atlasensis,,,,"Boulaassafer, Ghamizi &amp; Delicado, 2021",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global & Mediterranean
219109533,219109204,Pseudamnicola ramosae,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pseudamnicola,ramosae,,,,"Boulaassafer, Ghamizi, Machordom &amp; Delicado, 2020",Critically Endangered,"B1ab(iii,iv)",3.1,Decreasing,Global & Mediterranean
219128755,172011,Canariella jandiaensis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CANARIELLIDAE,Canariella,jandiaensis,,,,"Ibáñez &amp; Ponte-Lira, 2006",Critically Endangered,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",3.1,Decreasing,Global & Europe
219152605,236,Acipenser sinensis,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,sinensis,,,,"Gray, 1835",Critically Endangered,A2bc,3.1,Decreasing,Global
219751190,78516799,Hynobius glacialis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Hynobius,glacialis,,,,"Lai &amp; Lue, 2008",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
219768372,219556728,Porites hadramauti,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,hadramauti,,,,"Benzoni &amp; Terraneo, 2019",Critically Endangered,B2ab(iii),3.1,Decreasing,Global
219971437,219971410,Candidula conglomeratica,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,GEOMITRIDAE,Candidula,conglomeratica,,,,"Bodon, Cianfanelli, Chueca &amp; Pfenninger, 2020",Critically Endangered,"B2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
219981030,76032926,Metafruticicola pieperi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Metafruticicola,pieperi,,,,"Bank, E. Gittenberger &amp; Neubert, 2013",Critically Endangered,B1ab(v)+2ab(v),3.1,Decreasing,"Global, Europe & Mediterranean"
220093047,51061021,Nototriton picucha,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,picucha,,,,"Townsend, Medina-Flores, Murillo &amp; Austin, 2011",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
220149039,6721,Discula tabellata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,GEOMITRIDAE,Discula,tabellata,,,,"(R.T. Lowe, 1852)",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global & Europe
220150064,6729,Discula tectiformis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,GEOMITRIDAE,Discula,tectiformis,,,,"(G.B. Sowerby I, 1824)",Critically Endangered,"B1ab(iii,iv,v)+2ab(iii,iv,v)",3.1,Decreasing,Global & Europe
220151022,10834,Insulivitrina reticulata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,VITRINIDAE,Insulivitrina,reticulata,,,,"Mousson, 1872",Critically Endangered,"B1ab(i,ii,iii,iv)",3.1,Decreasing,Global & Europe
220155329,15019,Obelus despreauxii,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,GEOMITRIDAE,Obelus,despreauxii,,,,"(d'Orbigny, 1839)",Critically Endangered,"B1ab(i,ii,iii,iv)",3.1,Decreasing,Global & Europe
220163043,156421,Trochoidea cucullus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,GEOMITRIDAE,Trochoidea,cucullus,,,,"(E. von Martens, 1873)",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
220172537,193420,Hemicycla eurythyra,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HELICIDAE,Hemicycla,eurythyra,,,,"(O. Boettger, 1908)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global & Europe
220188288,15447,Orcula fuchsi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ORCULIDAE,Orcula,fuchsi,,,,"Zimmermann, 1931",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global & Europe
220211602,11655,Leptaxis wollastoni,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Leptaxis,wollastoni,,,,"(R.T. Lowe, 1852)",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global & Europe
220225835,9878,Hemicycla plicaria,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HELICIDAE,Hemicycla,plicaria,,,,"(Lamarck, 1816)",Critically Endangered,"B1ab(i,ii,iii,iv)",3.1,Decreasing,Global & Europe
220227235,11467,Leiostyla falknerorum,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,LAURIIDAE,Leiostyla,falknerorum,,,,"Bank, Groh &amp; Ripken, 2002",Critically Endangered,D,3.1,Decreasing,Global & Europe
220228164,100682075,Wollastonaria klausgrohi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,GEOMITRIDAE,Wollastonaria,klausgrohi,,,,"De Mattia &amp; Neiber, 2018",Critically Endangered,D,3.1,Decreasing,Global & Europe
220229460,3998,Caseolus subcalliferus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,GEOMITRIDAE,Caseolus,subcalliferus,,,,"(Reeve, 1854)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global & Europe
220240731,156887,Liburnica harpya,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HELICIDAE,Liburnica,harpya,,,,"(Subai, 1995)",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
220254696,157231,Xerogyra fiorii,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,GEOMITRIDAE,Xerogyra,fiorii,,,,"(Alzona &amp; Alzona Bisacchi, 1938)",Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
220270153,170897,Leiostyla tesselata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,LAURIIDAE,Leiostyla,tesselata,,,,"(Morelet, 1860)",Critically Endangered,D,3.1,Decreasing,Global & Europe
220778558,220531739,Pristurus assareen,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Pristurus,assareen,,,,"Burriel-Carranza, Koppetsch, Garcia-Porta &amp; Carranza, 2025",Critically Endangered,"B2ab(ii,v)",3.1,Decreasing,Global
221483828,19879,Samoana abbreviata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,PARTULIDAE,Samoana,abbreviata,,,,"(Mousson, 1869)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
221734933,221733873,Sicista severtzovi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SMINTHIDAE,Sicista,severtzovi,,,,"Ognev, 1935",Critically Endangered,A2c,3.1,Decreasing,Global & Europe
221789753,20492,Spermophilus suslicus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Spermophilus,suslicus,,,,"(Güldenstaedt, 1770)",Critically Endangered,A2ac,3.1,Decreasing,Global & Europe
222189259,19199315,Andrena labiatula,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Andrena,labiatula,,,,"Osytshnjuk, 1993",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global & Europe
222203498,13307133,Colletes merceti,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,COLLETIDAE,Colletes,merceti,,,,"Noskiewicz, 1936",Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,"Global, Europe & Mediterranean"
222206898,13311682,Flavipanurgus merceti,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Flavipanurgus,merceti,,,,"(Vachal, 1910)",Critically Endangered,D,3.1,Decreasing,"Global, Europe & Mediterranean"
222223030,19198593,Ammobates dusmeti,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Ammobates,dusmeti,,,,"Popov, 1951",Critically Endangered,"B2ab(i,ii); D",3.1,Decreasing,Global & Europe
222376121,212578768,Mercuria corsensis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Mercuria,corsensis,,,,"Boeters &amp; Falkner, 2017",Critically Endangered,B2ab(v); D,3.1,Decreasing,"Global, Europe & Mediterranean"
222462151,212430554,Bythinella kyriaki,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,BYTHINELLIDAE,Bythinella,kyriaki,,,,"Glöer &amp; Reuselaars, 2020",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
222462171,212431898,Bythinella petrosensis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,BYTHINELLIDAE,Bythinella,petrosensis,,,,"Glöer &amp; Reuselaars, 2020",Critically Endangered,"B1ab(iii,iv)+2ab(iii,iv)",3.1,Decreasing,"Global, Europe & Mediterranean"
222462199,49023500,Daphniola eptalophos,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Daphniola,eptalophos,,,,"Radea, 2011",Critically Endangered,B2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
222462345,212471470,Belgrandia jordaoi,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Belgrandia,jordaoi,,,,"G.A. Holyoak, D.T. Holyoak &amp; da Costa Mendes, 2017",Critically Endangered,B2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
222477278,22720742,Loxioides bailleui,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Loxioides,bailleui,,,,"(Oustalet, 1877)",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
222944989,70330181,Plecturocebus vieirai,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Plecturocebus,vieirai,,,,"(Gualda-Barros, Nascimento &amp; Amaral, 2012)",Critically Endangered,A3c,3.1,Decreasing,Global
224590046,9002,Geocapromys ingrahami,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CAPROMYIDAE,Geocapromys,ingrahami,,,,"(J.A. Allen, 1891)",Critically Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
224743508,22720753,Pseudonestor xanthophrys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Pseudonestor,xanthophrys,,,,"Rothschild, 1893",Critically Endangered,"B1ab(i,ii,iii,v); C1",3.1,Decreasing,Global
225253521,225253519,Tinodes serifos,ANIMALIA,ARTHROPODA,TRICHOPTERA,INSECTA,PSYCHOMYIIDAE,Tinodes,serifos,,,,"Malicky, 1984",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
225647061,225647059,Tegenaria schmalfussi,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,AGELENIDAE,Tegenaria,schmalfussi,,,,"Brignoli, 1976",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
225828784,16084623,Oropodisma lagrecai,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Oropodisma,lagrecai,,,,"Willemse, 1979",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
225829349,16084523,Oropodisma willemsei,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Oropodisma,willemsei,,,,"La Greca &amp; Messina, 1976",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
225838237,45463463,Eupholidoptera feri,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,feri,,,,"Koçak &amp; Kemal, 2010",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,"Global, Europe & Mediterranean"
227236611,135825,Speleomantes sarrabusensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Speleomantes,sarrabusensis,,,,"Lanza, Leo, Forti, Cimmaruta, Caputo &amp; Nascetti, 2001",Critically Endangered,A2a; B1ab(v),3.1,Decreasing,"Global, Europe & Mediterranean"
227578157,241,Acipenser mikadoi,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,mikadoi,,,,"Hilgendorf, 1892",Critically Endangered,"A2bc; C2a(i,ii)",3.1,Decreasing,Global
227579266,225,Acipenser nudiventris,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,nudiventris,,,,"Lovetsky, 1828",Critically Endangered,A2cde,3.1,Decreasing,Global
227579879,228,Acipenser schrenckii,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,schrenckii,,,,"Brandt, 1869",Critically Endangered,A2bd,3.1,Decreasing,Global
231299432,231299266,Catonetria caeca,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,LINYPHIIDAE,Catonetria,caeca,,,,"Millidge &amp; Ashmole, 1994",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
231334630,6506,Desmana moschata,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,TALPIDAE,Desmana,moschata,,,,"(Linnaeus, 1758)",Critically Endangered,A2ac,3.1,Decreasing,Global
231652448,230025085,Otus bikegila,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,bikegila,,,,"Melo et al., 2022",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
232113997,3854,Carcharias taurus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ODONTASPIDIDAE,Carcharias,taurus,,,,"Rafinesque, 1810",Critically Endangered,A2bd,3.1,Decreasing,Global
234376178,54802,Churamiti maridadi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Churamiti,maridadi,,,,"Channing &amp; Stanley, 2002",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
234376408,136057,Nectophrynoides laticeps,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Nectophrynoides,laticeps,,,,"Channing, Menegon, Salvidio &amp; Akker, 2005",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
234376723,136007,Nectophrynoides paulae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Nectophrynoides,paulae,,,,"Menegon, Salvidio, Ngalason &amp; Loader, 2007",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
234994195,76317613,Oreophryne ezra,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Oreophryne,ezra,,,,"Kraus & Allison, 2009",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
235750653,221337945,Tympanocryptis lineata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AGAMIDAE,Tympanocryptis,lineata,,,,"Peters, 1863",Critically Endangered,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
235752222,221337988,Tympanocryptis pinguicolla,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AGAMIDAE,Tympanocryptis,pinguicolla,,,,"Mitchell, 1948",Critically Endangered,"B1ab(iii,v)+2ab(iii,v); D",3.1,Decreasing,Global
239764896,239764204,Procaris ascensionis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PROCARIDIDAE,Procaris,ascensionis,,,,"Chace &amp; Manning, 1972",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
241148234,241148232,Eucyclogobius kristinae,ANIMALIA,CHORDATA,GOBIIFORMES,ACTINOPTERYGII,GOBIIDAE,Eucyclogobius,kristinae,,,,"Swift, Spies, Ellingson &amp; Jacobs, 2016",Critically Endangered,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
242442967,20824,Sternotherus depressus,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,KINOSTERNIDAE,Sternotherus,depressus,,,,"Tinkle &amp;  Webb, 1955",Critically Endangered,A2bce+4bce,3.1,Decreasing,Global
242530547,230,Acipenser sturio,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,sturio,,,,"Linnaeus, 1758",Critically Endangered,A2cde; D,3.1,Decreasing,Global
244637841,22680064,Asarcornis scutulata,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Asarcornis,scutulata,,,,"(S. Müller, 1842)",Critically Endangered,A2bcde+3bcde+4bcde; C1+2a(i),3.1,Decreasing,Global
245671083,136162,Atelopus epikeisthos,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,epikeisthos,,,,"Lötters, Schulte &amp; Duellman, 2004",Critically Endangered,D,3.1,Decreasing,Global
245671401,54523,Atelopus lozanoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,lozanoi,,,,"Osorno-Muñoz, Ardila-Robayo &amp; Ruíz-Carranza, 2001",Critically Endangered,D,3.1,Decreasing,Global
245672075,81646204,Atelopus marinkellei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,marinkellei,,,,"Cochran &amp; Goin, 1970",Critically Endangered,D,3.1,Decreasing,Global
246788833,246785910,Hemachatus nyangensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hemachatus,nyangensis,,,,"Reissig, Major, Renk, Barlow, Paijmans, Morris, Hofreiter, Broadley &amp; Wüster, 2023",Critically Endangered,D,3.1,Decreasing,Global
249880242,18584848,Pristis pristis,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,PRISTIDAE,Pristis,pristis,,,,"(Linnaeus, 1758)",Critically Endangered,A2cd,3.1,Decreasing,Global
249881355,18175,Pristis pectinata,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,PRISTIDAE,Pristis,pectinata,,,,"Latham, 1794",Critically Endangered,A2cd,3.1,Decreasing,Global
250543788,250543345,Withius ascensionis,ANIMALIA,ARTHROPODA,PSEUDOSCORPIONES,ARACHNIDA,WITHIIDAE,Withius,ascensionis,,,,"(Beier, 1961)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
250593119,250584632,Hippocampus waleananus,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippocampus,waleananus,,,,"Gomon &amp; Kuiter, 2009",Critically Endangered,A2b+3b,3.1,Decreasing,Global
250593124,250585368,Leptonotus vincentae,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Leptonotus,vincentae,,,,"Luzzatto &amp; Estalles, 2019",Critically Endangered,A2ce; B1ab(iii),3.1,Decreasing,Global
250593129,250585610,Microphis kaipuae,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Microphis,kaipuae,,,,"(Haÿ, Mennesson, Keith &amp; Lord, 2022)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
252573431,20253,Sinocyclocheilus hyalinus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Sinocyclocheilus,hyalinus,,,,"Chen &amp; Yang, 1993",Critically Endangered,A2bc,3.1,Decreasing,Global
252830784,57413,Boophis mandraka,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Boophis,mandraka,,,,"Blommers-Schlösser, 1979",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
252831387,58014,Stumpffia tetradactyla,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Stumpffia,tetradactyla,,,,"Vences &amp; Glaw, 1991",Critically Endangered,B2ab(iii),3.1,Decreasing,Global
252831551,279465836,Stumpffia tridactyla,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Stumpffia,tridactyla,,,,"Guibé, 1975",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
252831817,149692989,Rhombophryne proportionalis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Rhombophryne,proportionalis,,,,"Scherz, Hutter, Rakotoarison, Riemann, Rödel, Ndriantsoa, Glos, Roberts, Crottini, Vences &amp; Glaw, 2019",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
253117341,253117160,Rhynchobatus laevis,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINIDAE,Rhynchobatus,laevis,,,,"(Bloch &amp; Schneider, 1801)",Critically Endangered,A2bd,3.1,Decreasing,Global
254213264,55832080,Incilius peripatetes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,peripatetes,,,,"(Savage, 1972)",Critically Endangered,D,3.1,Decreasing,Global
254216225,58084,Petropedetes perreti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PETROPEDETIDAE,Petropedetes,perreti,,,,"Amiet, 1973",Critically Endangered,A3e,3.1,Decreasing,Global
254715330,161677,Rhinobatos lionotus,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Rhinobatos,lionotus,,,,"Norman, 1926",Critically Endangered,A2d,3.1,Decreasing,Global
256021744,22697810,Spheniscus demersus,ANIMALIA,CHORDATA,SPHENISCIFORMES,AVES,SPHENISCIDAE,Spheniscus,demersus,,,,"(Linnaeus, 1758)",Critically Endangered,A3bce+4bce,3.1,Decreasing,Global
256580832,203364219,Dipturus batis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,batis,,,,"(Linnaeus, 1758)",Critically Endangered,A2bcd,3.1,Decreasing,Global
256581177,18903491,Dipturus intermedius,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,intermedius,,,,"(Parnell, 1837)",Critically Endangered,A2bcd,3.1,Decreasing,Global
257697081,22707294,Symposiachrus boanensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Symposiachrus,boanensis,,,,"(van Bemmel, 1939)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
258449353,45958849,Rattus nikenii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Rattus,nikenii,,,,"Maryanto, Sinaga, Achmadi &amp; Maharadatunkamsi, 2010",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
258586382,22726971,Alcedo euryzona,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Alcedo,euryzona,,,,"Temminck, 1830",Critically Endangered,C2a(i),3.1,Decreasing,Global
258941471,258941335,Platypelis ando,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Platypelis,ando,,,,"Scherz, Köhler, Vences &amp; Glaw, 2019",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
259042400,120588639,Pongo tapanuliensis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HOMINIDAE,Pongo,tapanuliensis,,,,"Nurcahyo, Meijaard, Nowak, Fredriksson &amp; Groves, 2017",Critically Endangered,A4bcd,3.1,Decreasing,Global
259043172,17975,Pongo pygmaeus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HOMINIDAE,Pongo,pygmaeus,,,,"(Linnaeus, 1760)",Critically Endangered,A4abcd,3.1,Decreasing,Global
259045437,121097935,Pongo abelii,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HOMINIDAE,Pongo,abelii,,,,"Lesson, 1827",Critically Endangered,A4bcd,3.1,Decreasing,Global
261109139,16340,Partula jackieburchi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,PARTULIDAE,Partula,jackieburchi,,,,"(Kondo, 1980)",Critically Endangered,B1ac(iv)+2ac(iv),3.1,Decreasing,Global
263072015,170247,Petrus rupestris,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Petrus,rupestris,,,,"(Valenciennes, 1830)",Critically Endangered,A2bcd,3.1,Decreasing,Global
263072020,170183,Chrysoblephus cristiceps,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Chrysoblephus,cristiceps,,,,"(Valenciennes, 1830)",Critically Endangered,A2bd,3.1,Decreasing,Global
265023587,22678525,Crax alberti,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Crax,alberti,,,,"Fraser, 1852",Critically Endangered,A4cd,3.1,Decreasing,Global
265126221,20454,Speleomantes ambrosii,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Speleomantes,ambrosii,,,,"(Lanza, 1955)",Critically Endangered,E,3.1,Decreasing,Global & Europe
